Filename	Target	Prediction	Confidence
20190814_14-44-24-433_sgm00525.jpg	0	1	0,49683477176227764
20190814_14-44-24-433_sgm00526.jpg	0	1	0,6249190699050232
20190814_14-44-24-433_sgm00527.jpg	0	1	0,5097753755181706
20190814_14-44-24-433_sgm00528.jpg	0	1	0,5141097939299507
20190814_14-44-24-433_sgm00558.jpg	0	0	0,47377161393195155
20190814_14-44-24-433_sgm00559.jpg	0	0	0,543636485782607
20190814_14-44-24-433_sgm00562.jpg	0	1	0,5448083471582302
20190814_14-44-24-433_sgm00563.jpg	0	0	0,49859827816722974
20190814_14-44-24-433_sgm00565.jpg	0	1	0,503084147879208
20190814_14-44-24-433_sgm00601.jpg	0	0	0,5523739924024924
20190814_14-44-24-433_sgm00603.jpg	0	1	0,46779241597492294
20190814_14-44-24-433_sgm00604.jpg	0	1	0,453654168324312
20190814_14-44-24-433_sgm00639.jpg	0	0	0,44064558278350385
20190814_14-44-24-433_sgm00644.jpg	0	0	0,4954486869748983
20190814_14-44-24-433_sgm00658.jpg	0	1	0,5637933887060612
20190814_14-44-24-433_sgm00663.jpg	0	1	0,6424281142812176
20190814_14-44-24-433_sgm00664.jpg	0	1	0,7294144908455349
20190814_14-44-24-433_sgm00713.jpg	0	1	0,8088080784081163
20190814_14-44-24-433_sgm00766.jpg	0	1	0,7185421497245036
20190814_14-44-24-433_sgm00770.jpg	0	1	0,7053871550696879
20190814_14-44-24-433_sgm00880.jpg	0	1	0,7480447982872995
20190814_14-44-24-433_sgm00881.jpg	0	1	0,7520704454185294
20190814_14-44-24-433_sgm00958.jpg	0	1	0,6657057461718805
20190814_14-44-24-433_sgm00959.jpg	0	1	0,6853706122508285
20190814_14-44-24-433_sgm00960.jpg	0	1	0,685616867095767
20190814_14-44-24-433_sgm00964.jpg	0	0	0,49111525749114954
20190814_14-44-24-433_sgm00965.jpg	0	1	0,5450838212083671
20190814_14-44-24-433_sgm00967.jpg	0	1	0,5193340032814888
20190814_14-44-24-433_sgm00969.jpg	0	1	0,7165594276166443
20190814_14-44-24-433_sgm01131.jpg	0	1	0,6821924421891521
20190814_14-44-24-433_sgm01137.jpg	0	1	0,7175685911192582
20190814_14-44-24-433_sgm01142.jpg	0	1	0,6633793250806681
20190814_14-44-24-433_sgm01200.jpg	0	1	0,5283962115925743
20190814_14-44-24-433_sgm01268.jpg	0	1	0,5769723630543404
20190814_14-44-24-433_sgm01269.jpg	0	1	0,5320021186841475
20190814_14-44-24-433_sgm01273.jpg	0	1	0,6317740973555943
20190814_14-44-24-433_sgm01274.jpg	0	1	0,6922367438691912
20190814_14-44-24-433_sgm01331.jpg	0	1	0,5891929301160621
20190816_10-30-47-864_sgm00026.jpg	0	0	0,5445810503569811
20190816_10-30-47-864_sgm00029.jpg	0	2	0,5055271850843123
20190816_10-30-47-864_sgm00030.jpg	0	2	0,6577012552643274
20190816_10-30-47-864_sgm00036.jpg	0	2	0,8205124158716771
20190816_10-30-47-864_sgm00037.jpg	0	0	0,6026049431931585
20190816_10-30-47-864_sgm00038.jpg	0	2	0,42765362127902534
20190816_11-08-09-342_sgm00007.jpg	0	2	0,8410346232528558
20190816_11-08-09-342_sgm00011.jpg	0	2	0,6436886100945732
20190816_11-08-09-342_sgm00013.jpg	0	2	0,4232979965157642
20190816_11-08-09-342_sgm00014.jpg	0	2	0,586262917072298
20190816_11-08-09-342_sgm00097.jpg	0	2	0,6639961467438884
20190816_11-08-09-342_sgm00098.jpg	0	0	0,5092127133520589
20190816_11-08-09-342_sgm00099.jpg	0	2	0,5386261943347157
20190816_11-08-09-342_sgm00100.jpg	0	2	0,5256281282194223
20190816_11-08-09-342_sgm00104.jpg	0	0	0,5767946273225574
20190816_11-08-09-342_sgm00105.jpg	0	0	0,45712971053930435
20190819_10-32-50-611_sgm00115.jpg	0	1	0,4758191447770037
20190819_10-32-50-611_sgm00185.jpg	0	2	0,5208482206886533
20190819_10-32-50-611_sgm00219.jpg	0	1	0,5483965374634225
20190819_10-32-50-611_sgm00221.jpg	0	1	0,509597077257472
20190819_10-32-50-611_sgm00222.jpg	0	1	0,4532500208947353
20190819_10-32-50-611_sgm00226.jpg	0	2	0,45218735909525826
20190819_10-32-50-611_sgm00227.jpg	0	1	0,4838409425880493
20190819_10-32-50-611_sgm00310.jpg	0	2	0,4838815786814175
20190819_10-32-50-611_sgm00312.jpg	0	1	0,6324872273395763
20190819_10-32-50-611_sgm00413.jpg	0	1	0,5921135871842444
20190819_10-32-50-611_sgm00441.jpg	0	1	0,616695312176462
20190819_10-32-50-611_sgm00442.jpg	0	1	0,5626936062468292
20190819_10-32-50-611_sgm00453.jpg	0	1	0,5802743308852796
20190819_10-32-50-611_sgm00454.jpg	0	1	0,6041557216782509
20190819_10-32-50-611_sgm00455.jpg	0	1	0,6887631822849742
20190819_10-32-50-611_sgm00592.jpg	0	1	0,5444827392245
20190819_10-32-50-611_sgm00596.jpg	0	1	0,5770407004934778
20190819_10-32-50-611_sgm00616.jpg	0	1	0,5411409587303799
20190819_10-32-50-611_sgm00618.jpg	0	1	0,6607052678814288
20190819_10-32-50-611_sgm00619.jpg	0	1	0,750340305062059
20190819_10-32-50-611_sgm00626.jpg	0	1	0,6806512925118656
20190819_10-32-50-611_sgm00743.jpg	0	1	0,7430702828607624
20190819_10-32-50-611_sgm00745.jpg	0	1	0,7386652870358831
20190819_10-32-50-611_sgm00879.jpg	0	1	0,45163250592234017
20190819_10-32-50-611_sgm00882.jpg	0	1	0,459481876239654
20190819_10-32-50-611_sgm00886.jpg	0	1	0,5015560700603892
20190819_10-32-50-611_sgm00912.jpg	0	1	0,6293762953578901
20190819_10-32-50-611_sgm00984.jpg	0	1	0,6280766060271439
20190819_10-32-50-611_sgm00987.jpg	0	0	0,5419363584692987
20190819_10-32-50-611_sgm01003.jpg	0	0	0,44367751560176494
20190819_10-32-50-611_sgm01005.jpg	0	1	0,6395265850482442
20190819_10-32-50-611_sgm01014.jpg	0	1	0,4695925698103263
20190819_10-32-50-611_sgm01016.jpg	0	1	0,5439466085933569
20190819_10-32-50-611_sgm01017.jpg	0	1	0,7615322244068589
20190819_10-32-50-611_sgm01019.jpg	0	1	0,63182937976667
20190819_10-32-50-611_sgm01082.jpg	0	1	0,5684297694156266
20190819_10-32-50-611_sgm01149.jpg	0	0	0,513316988706006
20190819_10-32-50-611_sgm01176.jpg	0	0	0,4403085015616574
20190819_10-32-50-611_sgm01230.jpg	0	1	0,38576637042906453
20190819_10-32-50-611_sgm01237.jpg	0	0	0,42332284931413383
20190819_10-32-50-611_sgm01238.jpg	0	0	0,419562144381173
20190819_10-32-50-611_sgm01259.jpg	0	2	0,47425101547880766
20190819_10-32-50-611_sgm01264.jpg	0	2	0,4718895061515064
20190819_10-32-50-611_sgm01265.jpg	0	2	0,40540203733730307
20190819_10-32-50-611_sgm01267.jpg	0	2	0,552688144268861
20190819_10-32-50-611_sgm01281.jpg	0	2	0,6396068300613404
20190819_10-32-50-611_sgm01283.jpg	0	2	0,46093055824272733
20190819_10-32-50-611_sgm01399.jpg	0	0	0,8108161219848558
20190819_10-32-50-611_sgm01401.jpg	0	0	0,6543456034144625
20190819_10-32-50-611_sgm01402.jpg	0	1	0,38780509704584887
20190819_10-32-50-611_sgm01403.jpg	0	0	0,39047580308588076
20190819_10-32-50-611_sgm01405.jpg	0	0	0,8333955549474867
20190819_10-32-50-611_sgm01406.jpg	0	0	0,7975980202291474
20190819_10-32-50-611_sgm01408.jpg	0	0	0,497792718738455
20190819_10-32-50-611_sgm01459.jpg	0	0	0,477430305549955
20190819_10-32-50-611_sgm01460.jpg	0	0	0,5705526788067452
20190819_10-32-50-611_sgm01462.jpg	0	0	0,36612476086854623
20190819_10-32-50-611_sgm01463.jpg	0	0	0,4331886582949433
20190819_10-32-50-611_sgm01464.jpg	0	1	0,41560522315316223
20190819_10-32-50-611_sgm01465.jpg	0	0	0,39935649065386514
20190819_10-32-50-611_sgm01466.jpg	0	0	0,3791402875885475
20190819_10-32-50-611_sgm01467.jpg	0	0	0,5363899786946185
20190819_10-32-50-611_sgm01468.jpg	0	0	0,5058847345040245
20190819_11-15-57-991_sgm00050.jpg	0	0	0,8484937510582472
20190819_11-15-57-991_sgm00051.jpg	0	0	0,6742957003372433
20190819_11-15-57-991_sgm00069.jpg	0	0	0,4477011528262599
20190819_11-15-57-991_sgm00070.jpg	0	0	0,5569402995666476
20190819_11-15-57-991_sgm00071.jpg	0	1	0,5744391845423019
20190819_11-15-57-991_sgm00072.jpg	0	0	0,6079943755676087
20190819_11-15-57-991_sgm00073.jpg	0	2	0,8217530555100463
20190819_11-15-57-991_sgm00074.jpg	0	0	0,36533854742533867
20190819_11-15-57-991_sgm00077.jpg	0	2	0,4226597673623267
20190819_11-15-57-991_sgm00091.jpg	0	0	0,502867604520782
20190819_11-15-57-991_sgm00094.jpg	0	0	0,4806847126315083
20190819_11-15-57-991_sgm00097.jpg	0	1	0,4870493646476605
20190819_11-15-57-991_sgm00109.jpg	0	0	0,466755581138492
20190819_11-15-57-991_sgm00110.jpg	0	0	0,6038835437229841
20190819_11-15-57-991_sgm00112.jpg	0	1	0,42688878607856634
20190819_11-15-57-991_sgm00113.jpg	0	0	0,5051458607885052
20190819_11-15-57-991_sgm00114.jpg	0	0	0,5667547235134409
20190819_11-15-57-991_sgm00117.jpg	0	0	0,4966872288060316
20190819_11-15-57-991_sgm00119.jpg	0	1	0,42484591206832484
20190819_11-15-57-991_sgm00120.jpg	0	0	0,5923594167032968
20190819_11-15-57-991_sgm00121.jpg	0	2	0,4485814235102083
20190819_11-15-57-991_sgm00122.jpg	0	0	0,48397226513607294
20190819_11-15-57-991_sgm00126.jpg	0	2	0,5135806722054601
20190819_11-15-57-991_sgm00141.jpg	0	0	0,6678460606716237
20190819_11-15-57-991_sgm00144.jpg	0	0	0,5760994090246027
20190819_11-15-57-991_sgm00145.jpg	0	2	0,7895951147768793
20190819_11-15-57-991_sgm00203.jpg	0	0	0,7575898963522856
20190819_11-15-57-991_sgm00211.jpg	0	2	0,4772885535059668
20190819_11-15-57-991_sgm00215.jpg	0	0	0,7165653216581647
20190819_11-15-57-991_sgm00216.jpg	0	0	0,8369812702507169
20190819_11-15-57-991_sgm00217.jpg	0	0	0,5194322318926715
20190819_12-00-05-082_sgm00099.jpg	0	0	0,5797442845362943
20190819_12-00-05-082_sgm00100.jpg	0	0	0,6084911653937964
20190819_12-00-05-082_sgm00101.jpg	0	0	0,5230706151987244
20190819_12-00-05-082_sgm00102.jpg	0	0	0,5004701727933744
20190819_12-00-05-082_sgm00104.jpg	0	0	0,439904522748289
20190819_12-00-05-082_sgm00120.jpg	0	1	0,4244479989521621
20190819_12-00-05-082_sgm00121.jpg	0	0	0,6687328860249204
20190819_12-00-05-082_sgm00122.jpg	0	0	0,6618256837210319
20190819_12-00-05-082_sgm00123.jpg	0	0	0,6173898024530233
20190819_12-00-05-082_sgm00125.jpg	0	0	0,5715040171970528
20190819_12-00-05-082_sgm00127.jpg	0	1	0,5329705601225612
20190819_12-00-05-082_sgm00128.jpg	0	1	0,49287036026770553
20190819_12-00-05-082_sgm00152.jpg	0	0	0,4651133772649324
20190819_12-00-05-082_sgm00154.jpg	0	0	0,42140721757901295
20190819_12-00-05-082_sgm00161.jpg	0	0	0,4841367209423154
20190819_12-00-05-082_sgm00163.jpg	0	1	0,483736498397856
20190819_12-00-05-082_sgm00164.jpg	0	1	0,5190315399725369
20190819_12-00-05-082_sgm00167.jpg	0	0	0,48075978422195087
20190819_12-00-05-082_sgm00349.jpg	0	1	0,6575367448396643
20190819_12-00-05-082_sgm00354.jpg	0	1	0,7004592973162829
20190819_12-00-05-082_sgm00355.jpg	0	1	0,7267191581500594
20190819_12-00-05-082_sgm00356.jpg	0	1	0,6028052196155346
20190819_12-00-05-082_sgm00358.jpg	0	1	0,5794497741378596
20190819_12-00-05-082_sgm00401.jpg	0	0	0,5342674561240293
20190819_12-00-05-082_sgm00402.jpg	0	0	0,5641183726189681
20190819_12-00-05-082_sgm00408.jpg	0	1	0,57961872362216
20190819_12-00-05-082_sgm00459.jpg	0	0	0,5250341989018869
20190819_12-00-05-082_sgm00463.jpg	0	0	0,579036088785667
20190819_12-00-05-082_sgm00464.jpg	0	0	0,4966477966900814
20190819_12-00-05-082_sgm00536.jpg	0	1	0,5608757754050117
20190819_12-00-05-082_sgm00549.jpg	0	1	0,5880498751972952
20190819_12-00-05-082_sgm00550.jpg	0	1	0,43959981672503373
20190819_12-00-05-082_sgm00649.jpg	0	1	0,7105044724390178
20190819_12-00-05-082_sgm00658.jpg	0	0	0,4977728100578451
20190819_12-00-05-082_sgm00721.jpg	0	0	0,4624686458845518
20190819_12-00-05-082_sgm00722.jpg	0	0	0,5489734717577969
20190819_12-00-05-082_sgm00723.jpg	0	0	0,40081943712683893
20190819_12-00-05-082_sgm00740.jpg	0	2	0,46993016530679527
20190819_12-00-05-082_sgm00744.jpg	0	0	0,38371356849805277
20190819_12-00-05-082_sgm00841.jpg	0	1	0,6894730341515273
20190819_12-00-05-082_sgm00847.jpg	0	1	0,5752176956981438
20190819_12-00-05-082_sgm00848.jpg	0	1	0,6039189631175484
20190819_12-00-05-082_sgm00851.jpg	0	1	0,7143372482683016
20190819_12-00-05-082_sgm00852.jpg	0	1	0,6048956137146232
20190819_12-00-05-082_sgm00854.jpg	0	1	0,662826324950105
20190819_12-00-05-082_sgm00858.jpg	0	1	0,640096294734822
20190819_12-00-05-082_sgm00859.jpg	0	1	0,7019892474765784
20190819_12-00-05-082_sgm00873.jpg	0	0	0,5045824136037232
20190819_12-00-05-082_sgm00874.jpg	0	0	0,48623466981714153
20190819_12-00-05-082_sgm00875.jpg	0	0	0,5025559793698146
20190819_12-00-05-082_sgm00876.jpg	0	0	0,4339890956788441
20190819_12-00-05-082_sgm00891.jpg	0	0	0,4436183351003359
20190819_12-00-05-082_sgm00892.jpg	0	0	0,5586751419624639
20190819_12-00-05-082_sgm00895.jpg	0	1	0,4807382930651986
20190819_12-00-05-082_sgm00897.jpg	0	0	0,4879564795009375
20190819_12-00-05-082_sgm00903.jpg	0	1	0,7549294787520894
20190819_12-00-05-082_sgm00906.jpg	0	1	0,4983864877454897
20190819_12-00-05-082_sgm00911.jpg	0	1	0,6759341107268101
20190819_12-00-05-082_sgm00912.jpg	0	1	0,5719036969929594
20190819_12-00-05-082_sgm00913.jpg	0	1	0,4807304991764067
20190819_12-00-05-082_sgm00917.jpg	0	1	0,6857800846910195
20190819_12-00-05-082_sgm00962.jpg	0	1	0,538883574362244
20190819_12-00-05-082_sgm00964.jpg	0	1	0,6183395309312005
20190819_12-00-05-082_sgm00965.jpg	0	1	0,5230664374386881
20190819_12-00-05-082_sgm00967.jpg	0	1	0,6805798525290873
20190819_12-00-05-082_sgm01011.jpg	0	0	0,5435580107523625
20190819_12-00-05-082_sgm01013.jpg	0	0	0,5031521010883905
20190819_12-00-05-082_sgm01014.jpg	0	0	0,443890345038718
20190819_12-00-05-082_sgm01155.jpg	0	1	0,4960451593684059
20190819_12-00-05-082_sgm01158.jpg	0	0	0,5414612763169183
20190819_12-00-05-082_sgm01159.jpg	0	1	0,49005748577668223
20190819_12-00-05-082_sgm01160.jpg	0	0	0,510993808538971
20190819_12-26-11-227_sgm00084.jpg	0	1	0,5075283595737389
20190819_12-26-11-227_sgm00090.jpg	0	2	0,9301056496891337
20190819_12-26-11-227_sgm00092.jpg	0	0	0,4031201193487049
20190819_12-50-08-839_sgm00066.jpg	0	2	0,6648967437113049
20190819_12-50-08-839_sgm00067.jpg	0	2	0,5887473378584365
20190819_12-50-08-839_sgm00088.jpg	0	0	0,6920899132342946
20190819_12-50-08-839_sgm00089.jpg	0	2	0,5531533272721111
20190819_12-50-08-839_sgm00090.jpg	0	1	0,38591691503439596
20190819_12-50-08-839_sgm00091.jpg	0	2	0,47445713079250157
20190819_12-50-08-839_sgm00093.jpg	0	0	0,8169614147815234
20190819_12-50-08-839_sgm00094.jpg	0	0	0,8662831705210989
20190819_12-50-08-839_sgm00095.jpg	0	0	0,8540761669428367
20190819_12-50-08-839_sgm00096.jpg	0	0	0,8272579279183975
20190819_12-50-08-839_sgm00097.jpg	0	0	0,860772717097352
20190819_12-50-08-839_sgm00118.jpg	0	0	0,9303777822234799
20190819_12-50-08-839_sgm00119.jpg	0	0	0,9068304665119716
20190819_12-50-08-839_sgm00120.jpg	0	0	0,8983512362642332
20190819_12-50-08-839_sgm00121.jpg	0	0	0,897827509225636
20190819_12-50-08-839_sgm00122.jpg	0	0	0,8966001466494881
20190819_12-50-08-839_sgm00123.jpg	0	0	0,9373191476795196
20190819_12-50-08-839_sgm00124.jpg	0	0	0,8829012397869554
20190819_12-50-08-839_sgm00125.jpg	0	0	0,8767365223872925
20190819_12-50-08-839_sgm00126.jpg	0	0	0,9059623521067458
20190819_12-50-08-839_sgm00127.jpg	0	0	0,8663809588756018
20190819_12-50-08-839_sgm00168.jpg	0	0	0,8798224327642714
20190819_12-50-08-839_sgm00169.jpg	0	0	0,7443982990287066
20190819_12-50-08-839_sgm00171.jpg	0	0	0,7646913127518642
20190819_12-50-08-839_sgm00174.jpg	0	0	0,6174706558086374
20190819_12-50-08-839_sgm00177.jpg	0	0	0,7796198326988492
20190819_12-50-08-839_sgm00189.jpg	0	0	0,6310468951806001
20190819_12-50-08-839_sgm00190.jpg	0	0	0,7649932658790983
20190819_12-50-08-839_sgm00191.jpg	0	0	0,7491134851461703
20190819_12-50-08-839_sgm00192.jpg	0	0	0,8237883522087914
20190819_12-50-08-839_sgm00193.jpg	0	0	0,8741292920120366
20190819_12-50-08-839_sgm00195.jpg	0	0	0,6732938167203976
20190819_12-50-08-839_sgm00196.jpg	0	0	0,5442483766005659
20190819_12-50-08-839_sgm00197.jpg	0	0	0,759831492594908
20190819_12-50-08-839_sgm00344.jpg	0	1	0,3918924588321585
20190819_12-50-08-839_sgm00395.jpg	0	0	0,42839421514286297
20190819_12-50-08-839_sgm00396.jpg	0	0	0,4897849182433317
20190819_12-50-08-839_sgm00397.jpg	0	0	0,5002555298284354
20190819_12-50-08-839_sgm00402.jpg	0	1	0,4573526185241952
20190819_12-50-08-839_sgm00403.jpg	0	0	0,7559265118517281
20190819_12-50-08-839_sgm00404.jpg	0	0	0,7278813190412173
20190819_12-50-08-839_sgm00406.jpg	0	1	0,4327851239695996
20190819_12-50-08-839_sgm00408.jpg	0	0	0,5306470169432713
20190819_12-50-08-839_sgm00409.jpg	0	0	0,7239523980289649
20190819_12-50-08-839_sgm00413.jpg	0	0	0,6781847362626154
20190819_12-50-08-839_sgm00499.jpg	0	2	0,8561187890056837
20190819_12-50-08-839_sgm00704.jpg	0	2	0,34424387332558015
20190819_12-50-08-839_sgm00711.jpg	0	1	0,43497997760679097
20190819_12-50-08-839_sgm00712.jpg	0	1	0,3929410724978374
20190819_12-50-08-839_sgm00744.jpg	0	2	0,7957805035488381
20190819_12-50-08-839_sgm00745.jpg	0	2	0,794587269333065
20190819_12-50-08-839_sgm00781.jpg	0	1	0,5084882546213936
20190819_12-50-08-839_sgm00782.jpg	0	2	0,7103170588639326
20190819_12-50-08-839_sgm00855.jpg	0	1	0,486425146818016
20190819_12-50-08-839_sgm00874.jpg	0	1	0,5341035441297463
20190819_12-50-08-839_sgm00883.jpg	0	0	0,5254580031900421
20190819_12-50-08-839_sgm00884.jpg	0	0	0,5052371596461231
20190819_12-50-08-839_sgm00893.jpg	0	0	0,46291925436772297
20190819_12-50-08-839_sgm00895.jpg	0	1	0,5216204153486537
20190819_12-50-08-839_sgm00898.jpg	0	1	0,6191118677286577
20190819_12-50-08-839_sgm00915.jpg	0	1	0,5446310403737559
20190819_12-50-08-839_sgm00936.jpg	0	1	0,668979642447472
20190819_12-50-08-839_sgm00937.jpg	0	1	0,7214811002414528
20190819_12-50-08-839_sgm00938.jpg	0	1	0,7122179791159715
20190819_12-50-08-839_sgm00984.jpg	0	1	0,7626678417405942
20190819_12-50-08-839_sgm00985.jpg	0	1	0,6313427368950448
20190819_12-50-08-839_sgm01061.jpg	0	1	0,651304255135398
20190819_12-50-08-839_sgm01062.jpg	0	1	0,48288739351996474
20190819_12-50-08-839_sgm01065.jpg	0	1	0,5242885746374487
20190819_12-50-08-839_sgm01070.jpg	0	1	0,6054380456756628
20190819_12-50-08-839_sgm01072.jpg	0	1	0,7095480845360194
20190819_12-50-08-839_sgm01073.jpg	0	1	0,6582290088741962
20190819_12-50-08-839_sgm01097.jpg	0	1	0,7730625868615674
20190819_12-50-08-839_sgm01100.jpg	0	1	0,837840807108651
20190819_12-50-08-839_sgm01101.jpg	0	1	0,8605977812385327
20190819_12-50-08-839_sgm01138.jpg	0	1	0,757089192902856
20190819_12-50-08-839_sgm01146.jpg	0	1	0,88467241168756
20190819_12-50-08-839_sgm01147.jpg	0	1	0,8319653084589749
20190819_12-50-08-839_sgm01152.jpg	0	1	0,8297232180091503
20190819_12-50-08-839_sgm01244.jpg	0	1	0,6208566654244304
20190819_12-50-08-839_sgm01245.jpg	0	1	0,5950461329527817
20190819_12-50-08-839_sgm01246.jpg	0	1	0,5867581427207542
20190819_12-50-08-839_sgm01249.jpg	0	1	0,6804319457040598
20190819_12-50-08-839_sgm01250.jpg	0	1	0,5828739575904426
20190819_12-50-08-839_sgm01251.jpg	0	1	0,5541246660023158
20190819_12-50-08-839_sgm01253.jpg	0	1	0,592564835299113
20190819_12-50-08-839_sgm01255.jpg	0	1	0,6135104787125091
20190819_12-50-08-839_sgm01256.jpg	0	1	0,6280278284445792
20190819_12-50-08-839_sgm01259.jpg	0	1	0,6751615311386641
20190819_12-50-08-839_sgm01395.jpg	0	1	0,5854373530096657
20190819_12-50-08-839_sgm01401.jpg	0	1	0,6003294595449068
20190819_12-50-08-839_sgm01445.jpg	0	0	0,5218957988169814
20190819_12-50-08-839_sgm01446.jpg	0	1	0,535989303801983
20190819_12-50-08-839_sgm01448.jpg	0	1	0,5097200170903031
20190819_12-50-08-839_sgm01449.jpg	0	1	0,5684705297855043
20190819_12-50-08-839_sgm01450.jpg	0	1	0,5204487940728294
20190819_12-50-08-839_sgm01452.jpg	0	1	0,6800275716232683
20190819_12-50-08-839_sgm01454.jpg	0	1	0,5829266983250934
20190819_12-50-08-839_sgm01457.jpg	0	0	0,4952646246515182
20190819_12-50-08-839_sgm01461.jpg	0	1	0,5705984548587758
20190819_12-50-08-839_sgm01462.jpg	0	1	0,5597104532869495
20190819_12-50-08-839_sgm01554.jpg	0	0	0,7781426379962907
20190819_12-50-08-839_sgm01555.jpg	0	0	0,5408031014394571
20190819_12-50-08-839_sgm01557.jpg	0	0	0,5962901777877277
20190819_12-50-08-839_sgm01558.jpg	0	0	0,5419999646903145
20190819_12-50-08-839_sgm01561.jpg	0	0	0,710305648811761
20190819_12-50-08-839_sgm01563.jpg	0	0	0,7411555979143268
20190819_13-39-58-707_sgm00011.jpg	0	0	0,8355663227134958
20190819_13-39-58-707_sgm00012.jpg	0	0	0,9538601886031841
20190819_13-39-58-707_sgm00013.jpg	0	0	0,8943316292378825
20190819_13-39-58-707_sgm00079.jpg	0	0	0,7944430087039126
20190819_13-39-58-707_sgm00080.jpg	0	0	0,6183928637300977
20190819_13-39-58-707_sgm00081.jpg	0	0	0,8899813276044939
20190819_13-39-58-707_sgm00082.jpg	0	0	0,7513294187684537
20190819_13-39-58-707_sgm00083.jpg	0	0	0,712217193763661
20190819_13-48-34-589_sgm00026.jpg	0	0	0,7647048498804405
20190819_13-48-34-589_sgm00074.jpg	0	0	0,3996469513463956
20190819_13-48-34-589_sgm00087.jpg	0	0	0,5038191951303658
20190819_13-57-11-762_sgm00108.jpg	0	0	0,5701608759235588
20190819_13-57-11-762_sgm00110.jpg	0	0	0,9082362471613489
20190819_13-57-11-762_sgm00116.jpg	0	0	0,9197898921424569
20190819_13-57-11-762_sgm00192.jpg	0	0	0,836411706084157
20190819_13-57-11-762_sgm00193.jpg	0	0	0,8812496046172495
20190819_13-57-11-762_sgm00195.jpg	0	0	0,8162757526812943
20190819_13-57-11-762_sgm00196.jpg	0	0	0,9425444612802095
20190819_13-57-11-762_sgm00197.jpg	0	0	0,9536026582861871
20190819_13-57-11-762_sgm00249.jpg	0	2	0,4340842218778475
20190819_14-39-18-092_sgm00056.jpg	0	0	0,6520854669662847
20190819_14-39-18-092_sgm00057.jpg	0	1	0,4858197689531772
20190819_14-39-18-092_sgm00058.jpg	0	0	0,4512804567595901
20190819_14-39-18-092_sgm00059.jpg	0	2	0,518323851087417
20190819_14-39-18-092_sgm00061.jpg	0	2	0,3659301101766334
20190819_14-39-18-092_sgm00109.jpg	0	0	0,952598054993241
20190819_14-39-18-092_sgm00110.jpg	0	0	0,8568466137615196
20190819_14-39-18-092_sgm00111.jpg	0	0	0,8919283968647067
20190819_14-39-18-092_sgm00112.jpg	0	0	0,5553450201618741
20190819_14-39-18-092_sgm00114.jpg	0	0	0,7777165604570497
20190819_14-39-18-092_sgm00139.jpg	0	0	0,8736678147291744
20190819_14-39-18-092_sgm00141.jpg	0	0	0,5125364037817245
20190819_14-39-18-092_sgm00144.jpg	0	0	0,9109807787155548
20190819_14-39-18-092_sgm00145.jpg	0	0	0,9059623521067458
20190819_14-39-18-092_sgm00146.jpg	0	0	0,8844021164619809
20190819_14-39-18-092_sgm00147.jpg	0	0	0,8063626953612115
20190819_14-39-18-092_sgm00148.jpg	0	0	0,8345475261919376
